symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
REEFBUSD,0.00004100,3.130,0.00132811,0.00131100,0.00135100,403694.10000000,0.00135100,441111.60000000,0.00135200,135000.00000000,0.00131000,0.00137700,0.00129800,129579369.50000000,172095.88604790,1694760166529,1694846566529,13344471,13349446,4976
ACMBTC,0.00000000,0.000,0.00000000,0.00009050,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ACMBUSD,-0.02400000,-1.144,2.08565038,2.10400000,2.07300000,37.90000000,0.00000000,0.00000000,0.00000000,0.00000000,2.09700000,2.13200000,2.05500000,37500.30000000,78212.51510000,1690254003635,1690340403635,3612817,3613373,557
ACMUSDT,0.02200000,1.200,1.85429092,1.83300000,1.85500000,49.80000000,1.85500000,64.20000000,1.85600000,294.80000000,1.83300000,1.87700000,1.83000000,172962.30000000,320722.42260000,1694760188191,1694846588191,14264300,14267806,3507
AUCTIONBTC,0.00001710,10.270,0.00017930,0.00016690,0.00018360,0.86000000,0.00018290,6.41000000,0.00018390,3.69000000,0.00016650,0.00018700,0.00016580,23765.25000000,4.26104111,1694760201006,1694846601006,4104270,4105476,1207
AUCTIONBUSD,0.43000000,9.707,4.68018303,4.43000000,4.86000000,15.01000000,4.85000000,95.80000000,4.87000000,270.39000000,4.43000000,4.95000000,4.41000000,57755.97000000,270308.51040000,1694760195246,1694846595246,9835942,9838001,2060
PHABTC,0.00000007,1.994,0.00000356,0.00000352,0.00000358,827.00000000,0.00000357,347.00000000,0.00000358,206.00000000,0.00000351,0.00000361,0.00000349,312156.00000000,1.11085253,1694760169908,1694846569908,4654164,4656381,2218
PHABUSD,0.00130000,1.392,0.09456318,0.09360000,0.09470000,1664.00000000,0.09450000,274.00000000,0.09460000,1055.00000000,0.09340000,0.09600000,0.09250000,234255.00000000,22151.89690000,1694760170146,1694846570146,11744525,11744883,359
DOTGBP,0.09500000,2.824,3.40456990,3.39200000,3.45900000,2.77000000,3.48100000,25.27000000,3.48900000,31.05000000,3.36400000,3.45900000,3.36400000,836.23000000,2847.00349000,1694760187042,1694846587042,1557656,1557679,24
ADATRY,-0.02000000,-0.293,6.75923397,6.82000000,6.80000000,19839.30000000,6.80000000,3384.80000000,6.81000000,15446.50000000,6.82000000,6.88000000,6.66000000,1135183.90000000,7672973.57500000,1694760193961,1694846593961,9505172,9507281,2110
ADABRL,-0.01100000,-0.888,1.21799734,1.24200000,1.22800000,117.00000000,1.22600000,1043.50000000,1.22800000,771.60000000,1.23900000,1.24000000,1.20000000,202093.70000000,246149.58890000,1694760158641,1694846558641,5792394,5793333,940
ADAGBP,0.00050000,0.239,0.20644843,0.20920000,0.20940000,86.60000000,0.20790000,520.10000000,0.20850000,339.50000000,0.20890000,0.21060000,0.20420000,37150.20000000,7669.60036000,1694760159495,1694846559495,4250397,4250481,85
TVKBTC,0.00000001,1.449,0.00000070,0.00000069,0.00000070,7706.00000000,0.00000070,413344.00000000,0.00000071,159091.00000000,0.00000069,0.00000071,0.00000068,657699.00000000,0.46012932,1694759798847,1694846198847,9171745,9172307,563
TVKBUSD,0.00025000,1.239,0.02015122,0.02019000,0.02043000,2047.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02018000,0.02043000,0.01969000,852635.00000000,17181.63482000,1694070035045,1694156435045,19713747,19713946,200
BADGERBTC,0.00000080,1.006,0.00008240,0.00007960,0.00008030,1.98000000,0.00008020,488.07000000,0.00008030,15.24000000,0.00007950,0.00008500,0.00007910,35464.00000000,2.92225445,1694760198804,1694846598804,2623357,2624291,935
BADGERBUSD,0.01300000,0.614,2.17123937,2.10300000,2.12900000,5.21000000,2.12500000,47.05000000,2.13200000,66.88000000,2.11600000,2.26400000,2.08800000,47561.20000000,103266.74984000,1694760100153,1694846500153,3920130,3920989,860
BADGERUSDT,0.01700000,0.805,2.17653404,2.11200000,2.12800000,8.04000000,2.12600000,51.75000000,2.12800000,2.61000000,2.11100000,2.27000000,2.08800000,1557982.75000000,3391002.49520000,1694760185950,1694846585950,14244781,14265999,21219
FISBTC,0.00000040,4.510,0.00000909,0.00000883,0.00000927,108.00000000,0.00000927,23.00000000,0.00000930,518.00000000,0.00000887,0.00000932,0.00000887,225288.00000000,2.04693114,1694760189601,1694846589601,3352157,3355529,3373
FISBUSD,0.01100000,4.669,0.23885863,0.23600000,0.24660000,274.00000000,0.24510000,407.00000000,0.24690000,963.00000000,0.23560000,0.24660000,0.23440000,35393.00000000,8453.92350000,1694760200625,1694846600625,7518190,7518304,115
FISUSDT,0.00960000,4.076,0.24001573,0.23500000,0.24510000,156.00000000,0.24530000,346.00000000,0.24550000,82.00000000,0.23550000,0.24720000,0.23460000,1207103.00000000,289723.70390000,1694760184000,1694846584000,18382717,18385978,3262
DOTBRL,0.51000000,2.547,20.25307995,20.04000000,20.53000000,24.58000000,20.53000000,16.55000000,20.55000000,33.49000000,20.02000000,20.65000000,19.91000000,10208.75000000,206758.62990000,1694760175902,1694846575902,1965000,1965654,655
ADAAUD,0.00000000,0.000,0.00000000,0.50540000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
HOTTRY,0.00119000,4.196,0.02897897,0.02836000,0.02955000,249825.00000000,0.02954000,514646.00000000,0.02955000,18350.00000000,0.02836000,0.03008000,0.02745000,326943313.00000000,9474479.27767000,1694760166283,1694846566283,21713911,21717614,3704
EGLDEUR,0.52000000,2.263,23.19142753,23.00000000,23.50000000,2.60000000,23.53000000,26.26000000,23.54000000,12.17000000,22.98000000,23.79000000,22.86000000,3867.73000000,89698.18000000,1694760200406,1694846600406,3131620,3132549,930
OMBTC,0.00000001,1.493,0.00000068,0.00000067,0.00000068,328614.00000000,0.00000068,41865.00000000,0.00000069,204599.00000000,0.00000067,0.00000069,0.00000067,833868.00000000,0.56700673,1694760140887,1694846540887,3049979,3050589,611
OMBUSD,0.00050000,2.833,0.01799058,0.01787000,0.01815000,639.00000000,0.01804000,639.00000000,0.01815000,41512.00000000,0.01765000,0.01850000,0.01765000,279651.00000000,5031.08458000,1694760141193,1694846541193,5229950,5230009,60
OMUSDT,0.00033000,1.862,0.01799928,0.01774000,0.01805000,7685.00000000,0.01806000,6786.00000000,0.01808000,8911.00000000,0.01772000,0.01829000,0.01761000,8570205.00000000,154257.48405000,1694760200792,1694846600792,15141012,15143004,1993
PONDBTC,0.00000001,3.333,0.00000031,0.00000030,0.00000031,356.00000000,0.00000030,5610101.00000000,0.00000031,2346639.00000000,0.00000030,0.00000031,0.00000030,321689.00000000,0.09878415,1694760088751,1694846488751,3849940,3849962,23
PONDBUSD,-0.00001000,-0.124,0.00800656,0.00805000,0.00804000,16308.52000000,0.00805000,5225.18000000,0.00806000,3759.38000000,0.00805000,0.00811000,0.00792000,4554194.14000000,36463.42164080,1694759653259,1694846053259,12932806,12933235,430
PONDUSDT,0.00003000,0.374,0.00801792,0.00802000,0.00805000,61537.76000000,0.00805000,106484.46000000,0.00806000,12335.61000000,0.00802000,0.00813000,0.00791000,42673711.57000000,342154.37636360,1694760192095,1694846592095,27011293,27014994,3702
DEGOBTC,0.00000209,4.309,0.00004959,0.00004852,0.00005059,162.11000000,0.00005035,75.00000000,0.00005074,80.40000000,0.00004850,0.00005075,0.00004850,6289.04000000,0.31189898,1694760200139,1694846600139,4881338,4881580,243
DEGOBUSD,0.05500000,4.264,1.29761097,1.29000000,1.34500000,105.00000000,1.33300000,75.01000000,1.34100000,74.85000000,1.29000000,1.34500000,1.28100000,6444.47000000,8362.41499000,1694759935114,1694846335114,8357816,8357949,134
DEGOUSDT,0.05400000,4.206,1.31126082,1.28300000,1.33800000,59.79000000,1.33400000,433.68000000,1.33800000,1203.59000000,1.28400000,1.35000000,1.28200000,168454.65000000,220887.98175000,1694760074187,1694846474187,24594794,24597353,2560
AVAXEUR,0.10000000,1.133,8.79404148,8.83000000,8.93000000,57.59000000,8.95000000,20.98000000,8.96000000,33.98000000,8.83000000,9.02000000,8.63000000,5458.91000000,48005.88100000,1694760199390,1694846599390,3904471,3905107,637
BTTTRY,0.00000000,0.000,0.00000000,0.03783000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
CHZBRL,0.00800000,2.797,0.28755882,0.28500000,0.29400000,1351.00000000,0.29300000,456.00000000,0.29400000,32329.00000000,0.28600000,0.29500000,0.28100000,269373.00000000,77460.58300000,1694759887526,1694846287526,2572150,2572286,137
UNIEUR,0.00000000,0.000,0.00000000,4.85600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ALICEBTC,0.00000109,3.854,0.00002889,0.00002828,0.00002937,662.14000000,0.00002927,1466.01000000,0.00002935,276.90000000,0.00002828,0.00002949,0.00002806,17001.53000000,0.49115686,1694760139185,1694846539185,11151248,11151556,309
ALICEBUSD,0.03000000,4.011,0.76143593,0.74800000,0.77800000,13.78000000,0.77500000,4168.93000000,0.77800000,758.01000000,0.74800000,0.78600000,0.74400000,12838.12000000,9775.40580000,1694760201723,1694846601723,16769357,16769636,280
ALICEUSDT,0.02900000,3.877,0.76473285,0.74800000,0.77700000,14.96000000,0.77600000,11099.54000000,0.77700000,849.63000000,0.74800000,0.78900000,0.74300000,974442.97000000,745188.54479000,1694760189142,1694846589142,84238273,84245924,7652
CHZBUSD,0.00190000,3.270,0.05875472,0.05810000,0.06000000,40656.00000000,0.05990000,51818.00000000,0.06000000,9796.00000000,0.05810000,0.06040000,0.05750000,4448153.00000000,261350.00110000,1694760194263,1694846594263,20384292,20385988,1697
CHZEUR,0.00160000,2.930,0.05479343,0.05480000,0.05620000,5200.00000000,0.05620000,21252.00000000,0.05640000,81132.00000000,0.05460000,0.05620000,0.05410000,196206.00000000,10750.79910000,1694760141235,1694846541235,3820342,3820424,83
CHZGBP,-0.00220000,-3.704,0.05850774,0.06090000,0.05720000,3128.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05940000,0.05950000,0.05720000,9533.00000000,557.75430000,1692154810904,1692241210904,1257393,1257399,7
BIFIBNB,0.00000000,0.000,0.00000000,2.77700000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BIFIBUSD,0.00000000,0.000,0.00000000,359.60000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
LINABTC,0.00000001,2.500,0.00000041,0.00000039,0.00000041,6843698.00000000,0.00000040,11087928.00000000,0.00000041,10318290.00000000,0.00000040,0.00000042,0.00000039,12364709.00000000,5.06101948,1694760201397,1694846601397,2735881,2737341,1461
LINABUSD,0.00027300,2.585,0.01073070,0.01056400,0.01083300,1081.28000000,0.01082500,1282.03000000,0.01084000,1015.82000000,0.01056000,0.01108500,0.01044000,14296849.24000000,153415.15748032,1694760187790,1694846587790,11459044,11460303,1260
LINAUSDT,0.00025400,2.402,0.01074220,0.01057600,0.01082900,9523.80000000,0.01082900,11326.82000000,0.01083600,52955.45000000,0.01057500,0.01109900,0.01043000,339736188.14000000,3649514.02071393,1694760194311,1694846594311,53041778,53055363,13586
ADARUB,-0.02000000,-0.082,24.23478702,24.51000000,24.44000000,5.00000000,24.37000000,1008.20000000,24.44000000,2638.50000000,24.46000000,24.60000000,23.87000000,6113.20000000,148152.10000000,1694760196397,1694846596397,1011902,1011964,63
ENJBRL,-0.03600000,-2.639,1.31883424,1.39000000,1.32800000,75.10000000,0.00000000,0.00000000,0.00000000,0.00000000,1.36400000,1.36400000,1.29000000,8332.30000000,10988.92250000,1692165602246,1692252002246,711186,711243,58
ENJEUR,0.01030000,4.926,0.21395871,0.20910000,0.21940000,53.60000000,0.21780000,1237.00000000,0.21870000,2474.30000000,0.20910000,0.22150000,0.20880000,63059.10000000,13492.04386000,1694760143053,1694846543053,2116732,2116828,97
MATICEUR,0.00870000,1.774,0.49232347,0.49060000,0.49920000,6159.70000000,0.49910000,321.00000000,0.49920000,533.30000000,0.49050000,0.50350000,0.48330000,259498.90000000,127757.39794000,1694760200677,1694846600677,7837273,7838716,1444
NEOTRY,2.40000000,1.216,198.99177627,197.20000000,199.80000000,17.82000000,199.70000000,28.92000000,199.80000000,101.62000000,197.40000000,202.40000000,196.20000000,2069.62000000,411837.36000000,1694760200807,1694846600807,3228889,3229362,474
PERPBTC,0.00000047,2.116,0.00002268,0.00002219,0.00002268,30.00000000,0.00002268,53.95000000,0.00002272,332.70000000,0.00002221,0.00002350,0.00002208,723093.48000000,16.39949049,1694760196583,1694846596583,3597235,3600387,3153
PERPBUSD,0.01082000,1.831,0.60231189,0.58858000,0.60166000,495.09000000,0.60035000,577.74000000,0.60115000,20.84000000,0.59084000,0.62778000,0.58693000,522671.18000000,314811.06566970,1694760201672,1694846601672,6914473,6917934,3462
PERPUSDT,0.01154000,1.958,0.60368666,0.58939000,0.60095000,39.88000000,0.60078000,87.10000000,0.60087000,108.44000000,0.58941000,0.62794000,0.58653000,23272931.99000000,14049558.50913610,1694760199791,1694846599791,24731461,24815348,83888
RAMPBTC,0.00000000,0.000,0.00000000,0.00000273,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
RAMPBUSD,0.00000000,0.000,0.00000000,0.05210000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
RAMPUSDT,0.00000000,0.000,0.00000000,0.05240000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
SUPERBTC,0.00000006,2.034,0.00000299,0.00000295,0.00000301,12792.00000000,0.00000301,238.00000000,0.00000302,4350.00000000,0.00000295,0.00000303,0.00000294,238163.00000000,0.71125444,1694760096620,1694846496620,4653451,4655646,2196
SUPERBUSD,0.00120000,1.529,0.07937064,0.07830000,0.07970000,86628.00000000,0.07950000,126.00000000,0.07990000,7823.00000000,0.07850000,0.08050000,0.07790000,241360.00000000,19156.89850000,1694760106995,1694846506995,8787383,8787542,160
SUPERUSDT,0.00150000,1.916,0.07901974,0.07830000,0.07980000,178.00000000,0.07960000,32269.00000000,0.07970000,3880.00000000,0.07830000,0.08080000,0.07790000,3198956.00000000,252780.67280000,1694760106204,1694846506204,27469639,27472696,3058
CFXBTC,0.00000004,0.891,0.00000448,0.00000448,0.00000453,927.00000000,0.00000453,146685.00000000,0.00000455,307695.00000000,0.00000449,0.00000457,0.00000442,1518796.00000000,6.79988563,1694760199897,1694846599897,4026056,4026965,910
CFXBUSD,0.00100000,0.839,0.11893590,0.11920000,0.12020000,315.00000000,0.12020000,105.00000000,0.12030000,104817.00000000,0.11920000,0.12240000,0.11590000,4315476.00000000,513265.04100000,1694760200595,1694846600595,16987787,16991714,3928
CFXUSDT,0.00110000,0.923,0.11876855,0.11920000,0.12030000,6699.00000000,0.12020000,11175.00000000,0.12030000,286484.00000000,0.11920000,0.12240000,0.11570000,64593190.00000000,7671639.69180000,1694760194777,1694846594777,47861688,47886987,25300
ENJGBP,0.00000000,0.000,0.00000000,0.36760000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
EOSTRY,0.26000000,1.692,15.33489389,15.37000000,15.63000000,91.00000000,15.60000000,471.00000000,15.64000000,346.90000000,15.37000000,15.75000000,15.20000000,51121.10000000,783936.64400000,1694760199216,1694846599216,3134667,3134869,203
LTCGBP,2.65000000,5.083,53.42733467,52.51000000,54.78000000,0.26100000,54.53000000,10.03500000,54.71000000,10.06200000,52.13000000,55.65000000,51.94000000,257.93100000,13780.56586000,1694760172636,1694846572636,881518,881729,212
LUNAEUR,0.00000000,0.000,0.00000000,0.00006000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
RVNTRY,0.01020000,2.531,0.40998504,0.40200000,0.41320000,91825.32000000,0.41320000,569467.80000000,0.41360000,13515.89000000,0.40300000,0.42010000,0.40010000,2915112.61000000,1195152.56040600,1694760145264,1694846545264,6771147,6771894,748
THETAEUR,0.01500000,2.660,0.57015098,0.56400000,0.57900000,31.20000000,0.57900000,486.60000000,0.58100000,484.90000000,0.56400000,0.58900000,0.56100000,9939.20000000,5666.84460000,1694760197147,1694846597147,1656311,1656370,60
XVGBUSD,0.00011700,3.515,0.00340141,0.00332600,0.00344600,18921.80000000,0.00345600,88380.10000000,0.00346300,17230.90000000,0.00332900,0.00353900,0.00332000,37912134.90000000,128954.67016870,1694760201715,1694846601715,10186369,10187369,1001
EPSBTC,0.00000000,0.000,0.00000000,0.00000499,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
EPSBUSD,0.00000000,0.000,0.00000000,0.16790000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
EPSUSDT,0.00000000,0.000,0.00000000,0.16790000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
AUTOBTC,0.00000000,0.000,0.00000000,0.00324000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
AUTOBUSD,0.00000000,0.000,0.00000000,95.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
AUTOUSDT,0.00000000,0.000,0.00000000,95.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
TKOBTC,0.00000014,1.735,0.00000823,0.00000806,0.00000821,182.10000000,0.00000820,12.20000000,0.00000821,337.60000000,0.00000807,0.00000842,0.00000796,157619.80000000,1.29755334,1694760095127,1694846495127,4784590,4787573,2984
TKOBIDR,42.00,1.275,3339.31,3290.12,3335.00,1065.60000000,3323.61,6.70000000,3334.97,223.70000000,3293.00,3441.00,3220.00,288230.80000000,962493386.48,1694760097476,1694846497476,7337294,7338406,1113
TKOBUSD,0.00290000,1.353,0.21690793,0.21460000,0.21720000,1195.00000000,0.21690000,1015.20000000,0.21730000,337.60000000,0.21430000,0.22490000,0.20920000,363310.10000000,78804.84340000,1694760095134,1694846495134,8209336,8210372,1037
TKOUSDT,0.00300000,1.401,0.21705536,0.21420000,0.21720000,307.60000000,0.21700000,705.10000000,0.21710000,324.20000000,0.21420000,0.22560000,0.20980000,2917189.00000000,633191.50856000,1694760190867,1694846590867,27807095,27814286,7192
PUNDIXETH,0.00001000,4.836,0.00021355,0.00020780,0.00021680,229.50000000,0.00021580,229.50000000,0.00021680,1609.80000000,0.00020680,0.00021810,0.00020680,26504.50000000,5.66015488,1694760196860,1694846596860,1459809,1459951,143
PUNDIXUSDT,0.01570000,4.645,0.34726322,0.33800000,0.35370000,28.00000000,0.35360000,266.60000000,0.35410000,210.00000000,0.33800000,0.35540000,0.33340000,2512423.80000000,872472.37462000,1694760196600,1694846596600,13244236,13254290,10055
